go_id	go_term_name	go_namespace	ontology
GO:0004055	argininosuccinate synthase activity	molecular_function	MF
GO:0004056	argininosuccinate lyase activity	molecular_function	MF
GO:0004057	arginyl-tRNA--protein transferase activity	molecular_function	MF
GO:0004059	aralkylamine N-acetyltransferase activity	molecular_function	MF
GO:0004061	arylformamidase activity	molecular_function	MF
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	MF
GO:0004067	asparaginase activity	molecular_function	MF
GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	molecular_function	MF
GO:0004070	aspartate carbamoyltransferase activity	molecular_function	MF
GO:0004072	aspartate kinase activity	molecular_function	MF
GO:0004073	aspartate-semialdehyde dehydrogenase activity	molecular_function	MF
GO:0004076	biotin synthase activity	molecular_function	MF
GO:0004077	biotin--[biotin carboxyl-carrier protein] ligase activity	molecular_function	MF
GO:0004084	branched-chain-amino-acid transaminase activity	molecular_function	MF
GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	molecular_function	MF
GO:0004089	carbonate dehydratase activity	molecular_function	MF
GO:0004096	catalase activity	molecular_function	MF
GO:0004097	catechol oxidase activity	molecular_function	MF
GO:0004105	choline-phosphate cytidylyltransferase activity	molecular_function	MF
GO:0004106	chorismate mutase activity	molecular_function	MF
GO:0004107	chorismate synthase activity	molecular_function	MF
GO:0004108	citrate (Si)-synthase activity	molecular_function	MF
GO:0004109	coproporphyrinogen oxidase activity	molecular_function	MF
GO:0004112	cyclic-nucleotide phosphodiesterase activity	molecular_function	MF
GO:0004124	cysteine synthase activity	molecular_function	MF
GO:0004126	cytidine deaminase activity	molecular_function	MF
GO:0004127	(d)CMP kinase activity	molecular_function	MF
GO:0004129	cytochrome-c oxidase activity	molecular_function	MF
GO:0004134	4-alpha-glucanotransferase activity	molecular_function	MF
GO:0004140	dephospho-CoA kinase activity	molecular_function	MF
GO:0004141	dethiobiotin synthase activity	molecular_function	MF
GO:0004143	ATP-dependent diacylglycerol kinase activity	molecular_function	MF
GO:0004144	diacylglycerol O-acyltransferase activity	molecular_function	MF
GO:0004146	dihydrofolate reductase activity	molecular_function	MF
GO:0004148	dihydrolipoyl dehydrogenase activity	molecular_function	MF
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	molecular_function	MF
GO:0004150	dihydroneopterin aldolase activity	molecular_function	MF
GO:0004151	dihydroorotase activity	molecular_function	MF
GO:0004152	dihydroorotate dehydrogenase activity	molecular_function	MF
GO:0004156	dihydropteroate synthase activity	molecular_function	MF
GO:0004160	dihydroxy-acid dehydratase activity	molecular_function	MF
GO:0004163	diphosphomevalonate decarboxylase activity	molecular_function	MF
GO:0004164	diphthine synthase activity	molecular_function	MF
GO:0004170	dUTP diphosphatase activity	molecular_function	MF
GO:0004174	electron-transferring-flavoprotein dehydrogenase activity	molecular_function	MF
GO:0004175	endopeptidase activity	molecular_function	MF
GO:0004176	ATP-dependent peptidase activity	molecular_function	MF
GO:0004177	aminopeptidase activity	molecular_function	MF
GO:0004180	carboxypeptidase activity	molecular_function	MF
GO:0004181	metallocarboxypeptidase activity	molecular_function	MF
GO:0004185	serine-type carboxypeptidase activity	molecular_function	MF
GO:0004190	aspartic-type endopeptidase activity	molecular_function	MF
GO:0004197	cysteine-type endopeptidase activity	molecular_function	MF
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	molecular_function	MF
GO:0004222	metalloendopeptidase activity	molecular_function	MF
GO:0004239	initiator methionyl aminopeptidase activity	molecular_function	MF
GO:0004252	serine-type endopeptidase activity	molecular_function	MF
GO:0004298	threonine-type endopeptidase activity	molecular_function	MF
GO:0004300	enoyl-CoA hydratase activity	molecular_function	MF
GO:0004306	ethanolamine-phosphate cytidylyltransferase activity	molecular_function	MF
GO:0004311	farnesyltranstransferase activity	molecular_function	MF
GO:0004314	[acyl-carrier-protein] S-malonyltransferase activity	molecular_function	MF
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	molecular_function	MF
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	molecular_function	MF
GO:0004318	enoyl-[acyl-carrier-protein] reductase (NADH) activity	molecular_function	MF
GO:0004322	ferroxidase activity	molecular_function	MF
GO:0004325	ferrochelatase activity	molecular_function	MF
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	molecular_function	MF
GO:0004329	formate-tetrahydrofolate ligase activity	molecular_function	MF
GO:0004332	fructose-bisphosphate aldolase activity	molecular_function	MF
GO:0004333	fumarate hydratase activity	molecular_function	MF
GO:0004334	fumarylacetoacetase activity	molecular_function	MF
GO:0004335	galactokinase activity	molecular_function	MF
GO:0004340	glucokinase activity	molecular_function	MF
GO:0004343	glucosamine 6-phosphate N-acetyltransferase activity	molecular_function	MF
GO:0004345	glucose-6-phosphate dehydrogenase activity	molecular_function	MF
GO:0004347	glucose-6-phosphate isomerase activity	molecular_function	MF
GO:0004348	glucosylceramidase activity	molecular_function	MF
GO:0004349	glutamate 5-kinase activity	molecular_function	MF
GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	molecular_function	MF
GO:0004351	glutamate decarboxylase activity	molecular_function	MF
GO:0004353	glutamate dehydrogenase [NAD(P)+] activity	molecular_function	MF
GO:0004356	glutamine synthetase activity	molecular_function	MF
GO:0004357	glutamate-cysteine ligase activity	molecular_function	MF
GO:0004358	glutamate N-acetyltransferase activity	molecular_function	MF
GO:0004359	glutaminase activity	molecular_function	MF
GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	molecular_function	MF
GO:0004362	glutathione-disulfide reductase (NADPH) activity	molecular_function	MF
GO:0004363	glutathione synthase activity	molecular_function	MF
GO:0004364	glutathione transferase activity	molecular_function	MF
GO:0004366	glycerol-3-phosphate O-acyltransferase activity	molecular_function	MF
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity	molecular_function	MF
GO:0004370	glycerol kinase activity	molecular_function	MF
GO:0004371	glycerone kinase activity	molecular_function	MF
GO:0004372	glycine hydroxymethyltransferase activity	molecular_function	MF
GO:0004373	alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity	molecular_function	MF
GO:0004375	glycine dehydrogenase (decarboxylating) activity	molecular_function	MF
GO:0004376	glycolipid mannosyltransferase activity	molecular_function	MF
GO:0004377	GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity	molecular_function	MF
GO:0004378	GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity	molecular_function	MF
GO:0004379	glycylpeptide N-tetradecanoyltransferase activity	molecular_function	MF
GO:0004385	guanylate kinase activity	molecular_function	MF
GO:0004386	helicase activity	molecular_function	MF
GO:0004392	heme oxygenase (decyclizing) activity	molecular_function	MF
GO:0004396	hexokinase activity	molecular_function	MF
GO:0004399	histidinol dehydrogenase activity	molecular_function	MF
GO:0004400	histidinol-phosphate transaminase activity	molecular_function	MF
GO:0004401	histidinol-phosphatase activity	molecular_function	MF
GO:0004402	histone acetyltransferase activity	molecular_function	MF
GO:0004407	histone deacetylase activity	molecular_function	MF
GO:0004411	homogentisate 1,2-dioxygenase activity	molecular_function	MF
GO:0004412	homoserine dehydrogenase activity	molecular_function	MF
GO:0004413	homoserine kinase activity	molecular_function	MF
GO:0004416	hydroxyacylglutathione hydrolase activity	molecular_function	MF
GO:0004417	hydroxyethylthiazole kinase activity	molecular_function	MF
GO:0004418	hydroxymethylbilane synthase activity	molecular_function	MF
GO:0004419	hydroxymethylglutaryl-CoA lyase activity	molecular_function	MF
GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity	molecular_function	MF
GO:0004421	hydroxymethylglutaryl-CoA synthase activity	molecular_function	MF
GO:0004422	hypoxanthine phosphoribosyltransferase activity	molecular_function	MF
GO:0004424	imidazoleglycerol-phosphate dehydratase activity	molecular_function	MF
GO:0004425	indole-3-glycerol-phosphate synthase activity	molecular_function	MF
GO:0004427	inorganic diphosphate phosphatase activity	molecular_function	MF
GO:0004435	phosphatidylinositol phospholipase C activity	molecular_function	MF
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	molecular_function	MF
GO:0004445	inositol-polyphosphate 5-phosphatase activity	molecular_function	MF
GO:0004450	isocitrate dehydrogenase (NADP+) activity	molecular_function	MF
GO:0004451	isocitrate lyase activity	molecular_function	MF
GO:0004452	isopentenyl-diphosphate delta-isomerase activity	molecular_function	MF
GO:0004455	ketol-acid reductoisomerase activity	molecular_function	MF
GO:0004459	L-lactate dehydrogenase activity	molecular_function	MF
GO:0004462	lactoylglutathione lyase activity	molecular_function	MF
GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function	MF
GO:0004470	malic enzyme activity	molecular_function	MF
GO:0004471	malate dehydrogenase (decarboxylating) (NAD+) activity	molecular_function	MF
GO:0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	molecular_function	MF
GO:0004474	malate synthase activity	molecular_function	MF
GO:0004475	mannose-1-phosphate guanylyltransferase (GTP) activity	molecular_function	MF
GO:0004476	mannose-6-phosphate isomerase activity	molecular_function	MF
GO:0004477	methenyltetrahydrofolate cyclohydrolase activity	molecular_function	MF
GO:0004478	methionine adenosyltransferase activity	molecular_function	MF
GO:0004479	methionyl-tRNA formyltransferase activity	molecular_function	MF
GO:0004482	mRNA 5'-cap (guanine-N7-)-methyltransferase activity	molecular_function	MF
GO:0004484	mRNA guanylyltransferase activity	molecular_function	MF
GO:0004485	methylcrotonoyl-CoA carboxylase activity	molecular_function	MF
GO:0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity	molecular_function	MF
GO:0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	molecular_function	MF
GO:0004491	methylmalonate-semialdehyde dehydrogenase (acylating, NAD) activity	molecular_function	MF
GO:0004496	mevalonate kinase activity	molecular_function	MF
GO:0004497	monooxygenase activity	molecular_function	MF
GO:0004499	N,N-dimethylaniline monooxygenase activity	molecular_function	MF
GO:0004506	squalene monooxygenase activity	molecular_function	MF
GO:0004512	inositol-3-phosphate synthase activity	molecular_function	MF
GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	molecular_function	MF
GO:0004515	nicotinate-nucleotide adenylyltransferase activity	molecular_function	MF
GO:0004516	nicotinate phosphoribosyltransferase activity	molecular_function	MF
GO:0004518	nuclease activity	molecular_function	MF
GO:0004519	endonuclease activity	molecular_function	MF
GO:0004520	DNA endonuclease activity	molecular_function	MF
GO:0004521	RNA endonuclease activity	molecular_function	MF
GO:0004523	RNA-DNA hybrid ribonuclease activity	molecular_function	MF
GO:0004525	ribonuclease III activity	molecular_function	MF
GO:0004526	ribonuclease P activity	molecular_function	MF
GO:0004527	exonuclease activity	molecular_function	MF
GO:0004534	5'-3' RNA exonuclease activity	molecular_function	MF
GO:0004535	poly(A)-specific ribonuclease activity	molecular_function	MF
GO:0004540	RNA nuclease activity	molecular_function	MF
GO:0004550	nucleoside diphosphate kinase activity	molecular_function	MF
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	MF
GO:0004555	alpha,alpha-trehalase activity	molecular_function	MF
GO:0004556	alpha-amylase activity	molecular_function	MF
GO:0004557	alpha-galactosidase activity	molecular_function	MF
GO:0004559	alpha-mannosidase activity	molecular_function	MF
GO:0004560	alpha-L-fucosidase activity	molecular_function	MF
GO:0004563	beta-N-acetylhexosaminidase activity	molecular_function	MF
GO:0004564	beta-fructofuranosidase activity	molecular_function	MF
GO:0004565	beta-galactosidase activity	molecular_function	MF
GO:0004566	beta-glucuronidase activity	molecular_function	MF
GO:0004568	chitinase activity	molecular_function	MF
GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	molecular_function	MF
GO:0004573	Glc3Man9GlcNAc2 oligosaccharide glucosidase activity	molecular_function	MF
GO:0004576	oligosaccharyl transferase activity	molecular_function	MF
GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity	molecular_function	MF
GO:0004585	ornithine carbamoyltransferase activity	molecular_function	MF
GO:0004587	ornithine aminotransferase activity	molecular_function	MF
GO:0004588	orotate phosphoribosyltransferase activity	molecular_function	MF
GO:0004590	orotidine-5'-phosphate decarboxylase activity	molecular_function	MF
GO:0004592	pantoate-beta-alanine ligase activity	molecular_function	MF
GO:0004594	pantothenate kinase activity	molecular_function	MF
GO:0004596	peptide alpha-N-acetyltransferase activity	molecular_function	MF
GO:0004601	peroxidase activity	molecular_function	MF
GO:0004604	phosphoadenylyl-sulfate reductase (thioredoxin) activity	molecular_function	MF
GO:0004605	phosphatidate cytidylyltransferase activity	molecular_function	MF
GO:0004608	phosphatidylethanolamine N-methyltransferase activity	molecular_function	MF
GO:0004609	phosphatidylserine decarboxylase activity	molecular_function	MF
GO:0004610	phosphoacetylglucosamine mutase activity	molecular_function	MF
GO:0004611	phosphoenolpyruvate carboxykinase activity	molecular_function	MF
GO:0004612	phosphoenolpyruvate carboxykinase (ATP) activity	molecular_function	MF
GO:0004614	phosphoglucomutase activity	molecular_function	MF
GO:0004615	phosphomannomutase activity	molecular_function	MF
GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	molecular_function	MF
GO:0004617	phosphoglycerate dehydrogenase activity	molecular_function	MF
GO:0004618	phosphoglycerate kinase activity	molecular_function	MF
GO:0004619	phosphoglycerate mutase activity	molecular_function	MF
GO:0004620	phospholipase activity	molecular_function	MF
GO:0004623	phospholipase A2 activity	molecular_function	MF
GO:0004629	phospholipase C activity	molecular_function	MF
GO:0004630	phospholipase D activity	molecular_function	MF
GO:0004631	phosphomevalonate kinase activity	molecular_function	MF
GO:0004634	phosphopyruvate hydratase activity	molecular_function	MF
